,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2019-10-14,-0.026515043148202744,-0.006483561865470332,-0.005921328850831035,-0.005921328850831035,-0.004144195111025522
2019-10-15,0.002882714669809051,0.003608937821746095,0.0020472424559204354,0.0020472424559204354,0.0002632895283770176
2019-10-16,0.004802863867720442,0.010069215917336949,-0.011698872257474015,-0.011698872257474015,-0.011419492418142085
2019-10-17,0.017342763208073153,0.011109985536833955,0.008757156810115692,0.008757156810115692,0.0064771008017270515
2019-10-18,-0.022548493774969813,-0.005505223988344964,-0.0035020880510719015,-0.0035020880510719015,-0.0062035680156413316
2019-10-21,0.000880964378391802,-0.006768924156138223,-0.006989773443426021,-0.006989773443426021,-0.006831887266043655
2019-10-22,0.0006448940077584684,-0.011979369887592128,0.02476777972792122,0.02479453041864416,0.027602799419718268
2019-10-23,0.01231634806458648,-0.00024351933346583544,0.011752921033217513,0.011786254366550846,0.010828782270717562
2019-10-24,0.010017089851136252,-0.008510479823610584,0.010968666748018822,0.011503201728585667,0.010278906121796116
2019-10-25,-0.0006314497834304369,-0.003631674337490842,-0.007162355312631022,-0.007129021979297689,-0.006640376184878438
2019-10-28,0.025640048414401484,0.008803192865288967,0.005102709946768,0.005232630593558741,0.0033464947197956296
2019-10-29,0.02160947660367951,0.012772164917798812,-0.005138110952458894,-0.005098002361774201,-0.005489658086510223
2019-10-30,0.028380784587119123,0.013370164035431786,0.008949527521328502,0.008705891821159405,0.007958565766174035
2019-10-31,-0.0021518512554256066,0.008566486297152731,0.0072561059895256816,0.007289439322859015,0.011100768873025585
2019-11-01,0.017493594571156845,0.010876777231734025,0.002982933067082019,0.002773725523991133,0.007180198177624606
2019-11-04,-0.0005723356209798016,0.005155670705999371,-0.0011129651810766737,-0.0014386555761400689,-0.0011020585693430895
2019-11-05,0.011541385095788836,-0.0005922079196701287,0.004217521298603458,0.004250854631936791,0.006029868152061202
2019-11-06,0.002736861894765852,-0.010251597273425339,0.006895210232596683,0.007438927328452901,0.007286188353497278
2019-11-07,0.007918868312481786,0.002441932624378196,-0.0011616019104403463,-0.0010217150779681548,-0.0016789352750433584
2019-11-08,-0.0009155854369164995,0.004199888344126934,0.0036594844717513825,0.003129190110768983,0.003540863596422692
2019-11-11,0.005238884260945099,0.01893718311749737,-0.00016713141780688354,-0.0011827431030149748,-0.0017722876139959287
2019-11-12,-0.00791954769231229,0.007995280255989001,-0.0007577339125896588,-0.001529479722313013,-0.00144950341638858
2019-11-13,-0.0002939621901713032,-0.013085369746960673,0.009962115162372184,0.010492603900418116,0.014081277015148608
2019-11-14,0.004041923133538129,0.0014009769471879378,0.0002623705234770263,0.0002949571473332007,0.0012585133044795138
2019-11-15,-0.0033220207929397496,-0.007949142041059787,0.0017199733869463238,0.0017533067202796571,0.0008998741916086406
2019-11-18,-0.012641293481543636,-0.0065012878382711406,-0.007246341788009318,-0.007246341788009318,-0.007900876964268895
2019-11-19,-0.004483743288890896,-0.0005758964959836628,-0.005066343888159734,-0.005066343888159734,-0.0009449131877432637
2019-11-20,-0.0008778360176467936,-0.015021891045971514,-0.0017029502947354166,-0.0017029502947354166,0.00011876347854631541
2019-11-21,0.018979990745821795,0.0009501134564908202,0.016256778015060487,0.016256778015060487,0.013398406084528927
2019-11-22,8.130121139538794e-06,0.004079680883943004,0.0026727658395077304,0.0023441881455214778,0.0028294019867348853
2019-11-25,0.012432313633377157,-0.00443442695393087,0.005447469231455441,0.005975925841781556,0.004187002887572555
2019-11-26,-0.002202773573287242,-0.0023617589221769926,-0.006047358593305715,-0.006014025259972382,-0.00721246052792589
2019-11-27,-0.011562171951445932,0.005171000746138188,-0.013010951618262996,-0.013010951618262996,-0.01390784237729656
2019-11-29,-0.01783005945489846,-0.013143708037381407,-0.009495900949511374,-0.009495900949511374,-0.009901302073947838
2019-12-02,0.008826548471877471,0.006216577647498889,0.008424761603708853,0.008424761603708853,0.007454542885687989
2019-12-03,-0.004688984026756104,-0.003203949546824236,0.00025617118690084075,0.00025617118690084075,-0.0002074165660282734
2019-12-04,0.01831676459774967,0.00333719555190748,0.01205941488327554,0.01205941488327554,0.012236270723685619
2019-12-05,-0.014000267034747438,0.00034310537469978185,-0.0031126178368504954,-0.0034995242795381573,-0.004100296000837
2019-12-06,0.005844585256775892,0.00013084535683816068,-0.00042033300882857714,-0.0003869996754952438,0.0013238787161354115
2019-12-09,0.01158636704014937,0.014154558043237564,0.009734044421777775,0.009734044421777775,0.01131681726418274
2019-12-10,0.0015485418735611276,0.0021080884900706596,0.011572781300378407,0.011572781300378407,0.012248700848049672
2019-12-11,0.013592804199097364,0.0010730980556979963,0.0009369601443519949,0.0009369601443519949,-0.0018176247255237787
2019-12-12,0.0009611496004396933,-0.00574964598542349,0.011806993438000306,0.011806993438000306,0.00989103587398845
2019-12-13,-0.0013364103417314857,0.000298721520404722,0.0018154308678723884,0.0018154308678723884,0.0009682611311130862
2019-12-16,-0.0033897055296309144,-0.004064372279097783,0.001233790128440652,0.001233790128440652,3.892200184919315e-05
2019-12-17,0.0010011883242140307,-0.0005701116303928329,0.008479103921627373,0.008479103921627373,0.010184142637879756
2019-12-18,-0.0020711295794241247,-0.003453676542947481,0.007561782809270901,0.007561782809270901,0.005484367542450146
2019-12-19,-0.006155656591731894,-0.0056229839922510285,-0.0001381577161755021,-0.0001381577161755021,-0.001860760497588485
2019-12-20,-4.9492053858401185e-05,-0.0010735413085843355,0.0011257145294232718,0.0011257145294232718,0.002226067287000746
2019-12-23,0.01984006014055817,0.0027298450440084725,0.004360270202474425,0.004360270202474425,0.007495743366745256
2019-12-24,-0.0003792650119183172,0.0004601292027143211,-0.001588049796644538,-0.001588049796644538,-0.0024550462898793855
2019-12-26,-0.005939309581327156,-0.0059372134723563175,-0.008417253829841787,-0.008417253829841787,-0.007269318239171377
2019-12-27,0.006306725705299888,0.000914827741029856,0.0022683552835782938,0.0022683552835782938,0.0013861688968128053
2019-12-30,0.02281625161996259,0.004404100535752464,0.01383858726710029,0.01383858726710029,0.012531211916434243
2019-12-31,-0.009722139237346328,-0.000943964133867714,-0.010063775797385516,-0.010063775797385516,-0.00895231607626884
2020-01-02,-0.012748836813209374,-0.01035849020672941,0.002349118800220259,0.002349118800220259,0.003926960170528761
2020-01-03,-0.00570276440750772,-0.0023719587300283225,0.005234936447479303,0.005234936447479303,0.006585657835540131
2020-01-06,0.01608622625428846,0.0013242849200754137,0.009015949623646925,0.009015949623646925,0.008783175896017016
2020-01-07,0.021240760915179235,0.005408079397550225,0.00532195570872264,0.00532195570872264,0.005788875489739573
2020-01-08,-0.018321734599380135,-0.008720913377690653,-0.004649454471696695,-0.004649454471696695,-0.006125828126064421
2020-01-09,0.004132706112669693,-0.0072615285355908665,0.011556904317751313,0.011556904317751313,0.011635963633366204
2020-01-10,-0.014503444311947389,-0.006305088492991994,0.0001663585510190966,0.0001663585510190966,-0.0016022192530117075
2020-01-13,-0.017899376761584818,0.008601318375736522,-0.0025776575539519756,-0.00366291386369995,-0.002642072080201725
2020-01-14,0.011526284917578233,0.0017056653140469233,0.008082282995332911,0.008115616328666244,0.011317130916344844
2020-01-15,0.011070934279505229,-0.0007763999196068738,0.005467804158138792,0.005467804158138792,0.007800374905409743
2020-01-16,-0.006776690068907909,-0.03983349813084863,0.0008689678243381327,0.0008689678243381327,-0.004187851600323409
2020-01-17,0.009917806031441656,0.004373192217729805,0.004308318849766968,0.004308318849766968,0.003659416884142819
2020-01-21,0.0038158661675166137,-0.0009096279882482286,0.0055751658595667285,0.005576053291270496,0.0043129297345580846
2020-01-22,-0.002882154959601757,-0.0010746731366740865,-0.010133147030909015,-0.010099813697575682,-0.008953597134944322
2020-01-23,-0.029405099843066607,-0.007765362588261326,-0.02386300695171901,-0.02386300695171901,-0.021984987201470838
2020-01-24,0.02828927647893198,0.0013141553869530647,0.01619421247822905,0.01619421247822905,0.013682484270156597
2020-01-27,-0.010447977624082116,-0.00265044249840951,-0.005501330095110183,-0.005501330095110183,-0.0029320021424381238
2020-01-28,0.02221087818201173,0.003382572516240746,0.006569402058752405,0.006569402058752405,0.0022399363189704903
2020-01-29,-0.024315817708036258,0.005525720191699724,-0.021277592857467373,-0.021277592857467373,-0.017751374486740457
2020-01-30,-0.0037462663978620183,-0.012141295563494803,0.020878962241363926,0.020878962241363926,0.02782062270409397
2020-01-31,0.021731126759195196,-0.0013411268918758763,0.030039621007712125,0.030039621007712125,0.0321495718078422
2020-02-03,0.036524444889446284,0.10364141984111674,0.017021487252015268,0.010761046739410739,-0.00048311799900523143
2020-02-04,0.010696726362020459,-0.00435629529026188,0.006408535199377605,0.0068418945908164915,0.005536363722010957
2020-02-05,-0.01359280484882841,-0.00946106559446347,-0.009737501747953526,-0.009235274145018455,-0.006744534881584523
